time_ms,cpu_percent
0,0.0
864,0.0
2052,23.75
2268,24.359
2484,24.691
2646,25.316
2862,25.316
3078,22.5
3294,26.582
3456,23.377
3672,26.25
3888,25.0
4050,27.848
4266,28.75
4482,20.988
4698,17.5
4860,16.456
5076,32.911
5292,32.911
5454,31.646
5670,25.316
5886,28.571
6048,25.641
6264,26.25
6480,35.897
6696,25.316
6858,36.709
7074,36.585
7290,30.769
7452,41.25
7668,26.923
7884,25.0
8100,27.5
8262,50.0
8478,36.25
8694,35.0
8856,29.487
9072,0.0
9288,0.0
9450,0.0
9666,0.0
9882,0.0
10098,0.0
10260,9.877
10476,5.263
10692,1.282
10854,0.0
11070,0.0
11286,0.0
11502,0.0
11664,0.0
11880,0.0
12096,0.0
12258,0.0
12474,0.0
12690,0.0
12852,0.0
13068,0.0
13284,0.0
13500,0.0
13662,0.0
13878,1.299
14094,28.395
14256,22.892
14472,1.266
14688,0.0
14904,0.0
15066,0.0
15282,0.0
15498,0.0
15660,0.0
15876,0.0
16092,0.0
16308,0.0
16470,0.0
16686,0.0
16902,0.0
17064,0.0
17280,0.0
17496,0.0
17658,0.0
17874,0.0
18090,0.0
18306,0.0
18468,0.0
18684,0.0
18900,0.0
19062,0.0
19278,0.0
19494,6.25
19710,28.205
19872,28.75
20088,24.051
20304,20.482
20520,22.785
20682,5.128
20898,0.0
21114,0.0
21276,0.0
21492,0.0
21708,0.0
21870,0.0
22086,0.0
22302,2.532
22518,0.0
22680,0.0
22896,0.0
23112,0.0
23274,0.0
23490,0.0
23706,1.282
23868,0.0
24084,0.0
24300,1.282
24516,0.0
24678,1.282
24894,0.0
25110,0.0
25272,1.235
25488,0.0
25704,11.538
25920,2.469
26082,0.0
26298,1.266
26514,0.0
26676,1.235
26892,0.0
27108,0.0
27270,1.266
27486,0.0
27702,1.25
27918,0.0
28080,0.0
28296,0.0
28512,0.0
28674,1.282
28890,0.0
29106,0.0
29322,1.282
29484,0.0
29700,1.25
29916,0.0
30078,0.0
30294,1.266
30510,0.0
30672,0.0
30888,22.222
31104,17.5
31320,25.926
31482,31.169
31698,35.443
31914,16.049
32076,1.299
32292,0.0
32508,0.0
32724,0.0
32886,0.0
33102,0.0
33318,2.5
33480,1.25
33696,3.797
33912,0.0
34128,0.0
34290,0.0
34506,0.0
34722,0.0
34884,0.0
35100,0.0
35316,0.0
35478,0.0
35694,0.0
35910,0.0
36126,0.0
36288,0.0
36504,0.0
36720,0.0
36882,0.0
37098,12.821
37314,21.795
37530,1.25
37692,0.0
37908,0.0
38124,0.0
38286,0.0
38502,0.0
38718,0.0
38880,0.0
39096,0.0
39312,0.0
39528,0.0
39690,0.0
39906,0.0
40122,0.0
40284,0.0
40500,0.0
40716,0.0
40878,0.0
41094,0.0
41310,0.0
41526,0.0
41688,0.0
41904,0.0
42120,0.0
42282,0.0
42498,11.765
42714,35.897
42930,18.75
43092,3.797
43308,0.0
43524,0.0
43740,1.19
43902,0.0
44118,0.0
44334,0.0
44496,0.0
44712,1.282
44928,0.0
45144,0.0
45306,1.266
45522,0.0
45738,0.0
45900,0.0
46116,0.0
46332,1.282
46548,0.0
46710,0.0
46926,1.205
47142,0.0
47304,2.532
47520,0.0
47736,0.0
47898,0.0
48114,7.692
48330,3.797
48546,0.0
48708,2.5
48924,0.0
49140,0.0
49302,0.0
49518,0.0
49734,2.469
49950,0.0
50112,0.0
50328,0.0
50544,0.0
50706,1.25
50922,0.0
51138,0.0
51300,0.0
51516,0.0
51732,1.25
51948,0.0
52110,1.299
52326,0.0
52542,0.0
52704,0.0
52920,0.0
53136,1.266
53352,5.0
53514,11.538
53730,24.051
53946,26.582
54108,33.75
54324,21.519
54540,20.513
