time_ms,memory_kbytes
0,0
396,0
1364,36728
1584,49280
1848,57828
2112,59168
2376,63064
2596,64984
2860,64568
3124,66460
3388,108064
3652,114060
3916,114104
4180,114104
4400,114104
4664,114104
4884,114104
5148,114104
5368,114112
5676,114012
5896,114404
6160,114072
6380,114120
6644,115552
6908,115692
7128,118308
7392,118428
7656,118312
7876,118312
8140,118312
8448,118312
8668,118312
8888,118312
9196,118316
9416,118316
9680,118316
9900,118344
10120,118344
10384,118344
10648,118344
10956,118344
11220,118344
11396,118332
11660,118440
11924,118996
12144,119832
12408,119832
12672,119832
12936,119804
13156,119804
13420,119804
13640,119804
13948,119804
14168,119804
14432,119804
14652,119804
14916,119804
15180,119804
15444,119804
15664,119804
15928,119804
16192,119972
16456,127940
16676,127940
16896,127940
17160,127940
17424,127940
17688,127940
17908,131852
18172,131856
18392,131856
18700,131856
18964,131856
19184,131856
19448,131856
19668,131856
19932,131856
20196,131856
20460,131856
20724,131856
20988,131856
21164,131856
21428,131856
21736,120912
21912,125268
22176,126800
22440,126804
22660,126804
22924,126804
23188,126804
23452,126804
23716,126656
23980,126604
24200,126624
24420,126624
24684,126624
24948,126624
25212,126624
25432,126624
25696,126624
25960,126624
26180,126624
26444,126624
26708,126624
26928,126624
27192,126624
27412,126676
27676,126672
27940,126880
28204,126888
28424,126888
28732,126888
28952,126888
29216,126888
29436,126888
29700,126888
29964,126888
30228,126888
30448,126888
30712,126888
30976,126888
31196,126888
31460,126888
31724,126888
31988,126888
32208,126888
32472,126888
32692,126888
32956,126888
33220,126972
33484,134544
33704,134548
33924,134548
34232,134548
34452,134548
34716,134548
34936,138468
35200,138444
35464,138444
35728,138444
35992,138444
36256,138444
36476,138444
36740,138444
36960,138444
37180,138444
37444,138444
37752,138444
38016,138444
38236,138444
38500,138444
38720,125716
39028,127364
39248,127420
39512,127424
39732,127424
39996,127440
40216,127440
40480,127440
40744,127144
40964,127156
41228,127156
41492,127156
41756,127156
41976,127156
42240,127156
42504,127156
42724,127156
42944,127156
43252,127156
43472,127132
43780,127116
44044,127320
44264,127328
44484,127328
44748,127328
