time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1408,0,0
1936,0,0
2420,35213,8526
2948,32131,28715
3432,0,0
3960,0,0
4444,0,0
4972,0,0
5500,0,0
5984,0,0
6512,0,0
7040,0,0
7524,0,0
8052,0,0
8536,0,0
9064,16388,3249
9592,2461563,62922
10076,0,0
10604,1203408,48824
11088,0,55800
11616,31835,0
12144,0,0
12672,0,0
13200,0,0
13684,0,0
14212,0,0
14696,196431,43968
15224,0,0
15752,0,0
16280,0,0
16808,0,0
17336,0,0
17820,0,0
18348,0,0
18832,0,0
19360,0,0
19888,0,0
20372,0,0
20900,4941,6267
21384,0,0
21912,0,0
22440,0,0
22968,0,0
23452,0,0
23980,0,0
24508,0,0
25036,0,0
25520,0,0
26048,0,0
26576,0,0
27060,0,0
27588,0,0
28116,0,0
28644,0,0
29172,0,0
29700,0,0
30184,14005,4142
30712,203766,47870
31240,0,0
31768,0,0
32252,0,0
32780,0,0
33308,0,0
33792,0,0
34320,0,0
34848,0,0
35376,12274,3186
35860,5089485,146007
36388,0,0
36916,186658,48265
37400,164633,0
37928,0,0
38412,0,0
38940,0,0
39468,0,0
39952,3799,7891
40480,0,0
41008,0,0
41492,0,0
42020,0,0
42548,0,0
43076,0,0
43604,0,0
44088,23782,13837
44616,0,0
