time_ms,memory_kbytes
0,0
308,0
1320,28004
1540,31704
1804,35524
2068,36452
2376,51524
2596,54676
2816,70616
3080,73116
3300,88476
3564,89404
3828,89404
4136,89404
4356,89404
4620,89404
4840,89404
5104,89404
5324,89400
5588,89400
5852,89400
6160,89400
6380,89736
6600,89736
6864,89736
7128,89608
7392,89608
7612,89608
7876,89608
8096,89608
8360,89948
8580,92184
8844,121428
9108,122292
9416,128028
9592,130508
9856,185084
10076,197156
10384,197828
10648,197856
10868,198604
11132,198672
11396,198524
11616,198524
11880,198524
12144,198524
12364,198524
12628,198524
12892,198524
13112,198628
13332,198628
13596,198628
13860,198620
14124,198568
14388,200872
14696,207892
14872,213908
15136,193688
15400,193968
15620,193968
15884,193976
16104,193976
16368,193976
16632,193976
16852,193908
17116,193788
17380,193788
17644,193788
17908,193788
18128,193788
18348,191860
18656,191920
18876,191920
19096,191920
19404,191920
19624,191920
19888,191920
20152,191932
20416,181888
20680,161180
20900,161180
21164,161180
21428,161180
21648,161180
21868,161180
22132,161180
22440,161180
22660,161180
22880,161180
23188,161180
23408,161180
23672,161180
23892,161180
24200,161180
24376,161180
24684,171048
24904,174508
25124,169140
25432,169124
25696,169112
25872,169112
26136,169112
26400,169112
26664,169112
26928,169112
27192,169112
27412,169112
27676,169112
27896,169112
28160,169112
28380,169112
28644,169112
28908,169112
29172,169112
29392,169092
29656,169112
29876,169408
30184,175340
30448,175968
30668,183432
30932,185272
31152,185272
31416,185272
31724,185356
31900,186668
32208,186668
32428,186668
32648,186668
32956,186668
33176,186668
33440,186668
33704,186668
33924,186668
34188,186668
34452,186668
34672,186668
34892,186700
35156,189320
35464,190000
35684,190540
35904,199296
36168,283420
36432,283428
36696,283280
36916,291576
37180,286528
37400,279344
37664,279416
37928,279416
38192,279416
38456,279416
38720,269216
38940,267880
39204,267880
39424,267920
39732,167768
39952,167840
40216,168228
40436,168228
40700,168228
40964,168228
41184,168144
41404,168144
41712,168144
41932,168144
42152,167868
42416,167360
42680,167360
42944,167360
43164,167360
43428,167360
43736,177436
43956,157184
44176,157468
44440,157468
44660,157468
