time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1638,0,0
2145,0,0
2652,0,0
3159,1052,12856
3627,2088,0
4134,0,0
4641,0,0
5148,0,0
5655,0,0
6162,0,0
6708,0,0
7215,16780,1988
7683,0,2266
8190,107849,1672
8697,5658907,83802
9204,0,0
9711,6375860,93079
10218,765482,0
10725,6982717,100964
11232,983971,0
11739,5157278,61090
12246,1171793,18128
12753,6014182,40832
13221,908986,7339
13728,5811443,56751
14235,0,0
14742,3899533,52147
15249,1028202,0
15756,1971992,39509
16263,1008132,0
16770,2808548,30097
17277,565685,0
17784,2733197,24022
18291,531507,8978
18798,3400861,20639
19305,494004,17750
19851,2436395,4118
20358,0,2333
20865,206,0
21372,0,0
21918,199,484
22425,0,0
22932,155500,6305
23400,0,0
23907,150576,5590
24414,0,0
24921,224151,8286
25428,0,0
25935,944,2011
26442,178449,9903
26949,0,0
27456,93468,1838
27963,0,0
28470,355733,13208
28938,0,0
29445,0,0
29952,200994,7939
30459,0,0
30966,0,0
31473,182498,7123
31980,37503,1166
32487,0,0
32994,47701,1864
33501,0,0
34008,206,500
34476,217741,7579
35022,0,0
35490,78250,3156
36036,0,0
36504,0,0
37011,87071,3279
37518,0,0
38025,0,0
38532,207661,8164
39039,0,0
39546,175288,6414
