time_ms,memory_kbytes
0,0
484,0
1496,28132
1672,32108
1892,31360
2112,30588
2420,32912
2640,58612
2904,59024
3168,71852
3388,78388
3696,77560
4004,79352
4180,79352
4444,79352
4752,79352
4928,79352
5148,79352
5456,79352
5764,79348
5896,79348
6160,79348
6512,79628
6776,79516
6996,79516
7216,79516
7480,79516
7744,79516
7920,79516
8184,79516
8492,79516
8668,79568
8932,79924
9196,80108
9460,80264
9680,80264
9944,80264
10252,80264
10516,80264
10736,80264
11044,80264
11220,80264
11572,80264
11748,80264
11924,80264
12188,80264
12540,80264
12716,80264
12980,80232
13244,80232
13508,80232
13772,80188
13948,80188
14168,80188
14432,80292
14696,81000
15004,81000
15224,81000
15488,81000
15752,81000
16016,81000
16280,81000
16412,81000
16676,81000
17072,81000
17160,81000
17424,81000
17776,81000
18040,81000
18172,81000
18436,81000
18788,81000
18920,81000
19228,81000
19448,81000
19800,81120
19976,81168
20240,81304
20460,87080
20680,84068
20944,89860
21252,89040
21560,89040
21736,89040
21956,89040
22264,89040
22572,89040
22704,89040
22968,89040
23276,89040
23452,89036
23760,89036
24068,89036
24244,89036
24464,89036
24728,89036
25080,89036
25212,88980
25476,89416
25696,89436
26004,89416
26312,89416
26532,89416
26752,89416
27060,89416
27236,89416
27544,89416
27852,89416
27984,89416
28248,89416
28600,89416
28732,89416
28952,89416
29304,89416
29524,89416
29788,89416
29964,89480
30228,89532
30536,89548
30844,89548
31020,89548
31284,89548
31592,89548
31724,89548
31988,89548
32340,89548
32516,89548
32780,89548
33000,89548
33308,89548
33528,89548
33792,89548
33968,89548
34232,89548
34496,89640
34716,95020
34980,119520
35244,119232
35464,120444
35728,133776
36036,134100
36212,134172
36476,130044
36784,146520
37004,148452
37224,148932
37532,151476
37840,151688
37972,149768
38236,196800
38500,196808
38764,224552
38984,227592
39248,233816
39468,165984
39820,158636
39996,158728
40304,157232
40524,158060
40744,156576
41008,157404
41316,158148
41580,158116
41756,158392
41976,156480
42240,157968
42504,158548
42768,158504
43032,157132
43296,156504
43560,164952
43736,140476
44000,0
