time_ms,memory_kbytes
0,0
88,0
1100,21932
1320,32440
1584,36780
1848,40080
2112,35844
2332,42556
2596,77604
2816,108596
3080,108984
3344,109080
3564,109080
3828,109080
4136,109084
4400,109084
4576,109084
4840,109084
5104,109084
5368,109084
5632,109084
5896,109084
6072,109088
6380,109132
6600,107376
6864,105932
7128,105932
7392,105932
7612,105932
7876,106628
8140,106680
8404,106684
8624,106684
8888,106684
9108,106684
9372,106684
9636,106684
9856,107196
10120,107196
10384,107196
10604,107196
10868,107196
11132,107196
11396,107196
11616,107196
11880,107196
12144,107196
12364,107196
12628,107196
12848,107196
13156,107280
13376,107312
13640,107324
13904,107324
14124,107324
14388,107324
14652,107324
14872,107324
15136,107324
15400,107324
15620,107324
15884,107324
16148,107324
16412,107324
16632,107324
16896,107324
17160,107324
17380,107324
17644,107324
17908,107324
18128,107324
18392,107324
18656,107372
18920,110992
19140,111056
19404,111096
19624,111096
19888,111096
20152,111096
20416,111840
20636,111892
20900,111892
21164,111892
21428,111892
21648,111892
21912,111892
22176,111892
22440,111892
22660,111892
22880,111892
23188,111892
23408,111892
23672,111892
23892,111892
24156,111892
24420,111952
24640,112468
24904,114248
25168,115028
25432,115028
25652,115028
25916,115028
26136,115028
26400,115028
26664,115028
26928,115028
27148,115028
27456,115028
27676,115028
27896,115028
28204,115028
28424,115028
28688,115028
28952,115028
29172,115028
29436,115028
29700,115028
29920,115028
30228,115036
30404,115180
30668,115168
30976,115212
31196,115212
31460,115212
31680,115212
31944,115176
32164,115208
32428,115200
32692,115200
32912,115152
33176,115152
33440,115152
33704,115152
33924,115152
34232,115152
34452,115152
34716,115152
34936,115152
35200,115152
35464,115152
35684,115152
35948,115188
36168,115684
36432,115884
36696,116172
36916,116172
37180,116172
37488,116172
37708,116172
37972,116172
38192,116172
38456,116172
38676,116172
38940,116172
39204,116172
39424,116172
39732,116172
39952,116172
40216,116172
40480,116172
40744,116172
40964,116172
41228,116172
41448,116172
41712,116184
41932,116368
42196,116628
42460,116632
42724,116632
42988,116632
43208,116632
43472,116636
43692,116668
43956,116668
44220,116668
44440,116668
44748,116668
