time_ms,memory_kbytes
0,0
1056,0
2068,14376
2332,15196
2684,11704
2860,12412
3124,11960
3344,12516
3652,13560
3872,13840
4136,15940
4400,17264
4708,16964
4928,17916
5280,18156
5588,30080
5940,37328
6160,37764
6424,37144
6776,39044
7040,38692
7260,39016
7568,39932
7832,42660
8052,42896
8272,41108
8536,41148
8800,42472
9020,44592
9240,44592
9504,44592
9768,44588
9988,44588
10252,44588
10516,44588
10736,44588
11044,44344
11396,44328
11616,44296
11880,44356
12408,44364
12716,43824
12936,43824
13200,43776
13464,43776
13728,43780
13948,43780
14256,43788
14432,43756
14696,43756
14960,43756
15180,43756
15444,43748
15708,43748
15928,43748
16192,43728
16500,43684
16764,43924
17028,44128
17204,44016
17468,44016
17732,44016
17952,44016
18216,44024
18480,44024
18700,44020
18964,44020
19184,44020
19448,44020
19712,43996
19976,43996
20196,44056
20460,44056
20724,44056
20944,44056
21208,44056
21472,44052
21736,44040
22044,44064
22396,44660
22836,44436
23232,44472
23408,44960
23716,44972
24156,46464
24640,48380
25080,46448
25344,47240
25520,47356
25784,47348
26048,47344
26312,47888
26576,48204
26928,49156
27280,56740
27676,59184
28160,60816
28468,62284
28688,62340
28996,62652
29260,64156
29700,67840
30052,85224
30316,85928
30536,85928
30800,85928
31108,81608
31328,81520
31548,76972
31812,76972
32076,76964
32296,76964
32648,71964
32868,72172
33132,72176
33352,72176
33616,72176
33880,72176
34144,72176
34364,72176
34628,72176
34848,72176
35112,72176
35376,72176
35640,72176
35860,72176
36124,72176
36388,72176
36608,72176
36960,72168
37268,72472
37488,72692
37752,72692
38016,72692
38236,72692
38500,72696
38764,72696
38984,72696
39248,72696
39512,72696
39776,72696
39996,72696
40260,72696
40524,72696
40744,72696
41008,72696
41272,72696
41624,72208
41932,72252
42152,72268
42372,72268
42636,72248
42900,72248
43120,72248
43384,72248
43648,72248
43868,72248
44132,72248
44396,72248
44616,72248
