time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1560,0,0
2067,0,0
2574,4306,8665
3081,10362,0
3588,13865,11884
4056,39490,15837
4563,0,0
5070,0,0
5577,0,0
6084,0,0
6591,0,0
7098,0,0
7605,0,0
8112,0,0
8619,0,0
9126,0,0
9633,0,0
10140,0,0
10647,0,0
11154,0,0
11661,0,0
12168,0,0
12675,0,0
13182,0,0
13689,0,0
14196,0,0
14703,0,0
15210,0,0
15717,0,0
16224,0,0
16770,0,0
17277,0,0
17784,0,0
18291,0,0
18798,0,0
19305,0,0
19812,0,0
20319,0,0
20826,0,0
21333,0,0
21840,0,0
22347,0,0
22854,0,0
23361,0,0
23829,0,0
24336,0,0
24843,0,0
25389,0,0
25896,0,0
26442,0,0
26949,0,0
27456,0,0
27963,0,0
28470,0,0
28977,0,0
29484,0,0
29991,0,0
30498,0,0
31044,0,0
31551,0,0
32058,0,0
32565,0,0
33072,0,0
33579,0,0
34086,0,0
34593,0,0
35100,0,0
35646,0,0
36153,0,0
36660,0,0
37128,0,0
37635,0,0
38142,260208,28673
38649,1932014,69681
39156,0,0
39663,2560,3436
