time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1560,0,0
2067,445,1428
2574,61366,31419
3081,0,0
3588,0,0
4095,0,0
4602,0,0
5109,0,0
5616,0,0
6123,0,0
6669,0,0
7176,0,0
7683,0,0
8190,0,0
8697,0,0
9204,0,0
9711,0,0
10257,0,0
10764,0,0
11271,0,0
11778,0,0
12285,0,0
12792,0,0
13299,0,0
13806,0,0
14352,0,0
14859,0,0
15366,0,0
15873,0,0
16380,0,0
16926,0,0
17433,0,0
17940,0,0
18447,0,0
18954,0,0
19461,0,0
19968,0,0
20514,0,0
21021,0,0
21528,0,0
22035,0,0
22581,13282,4104
23088,188010,44590
23595,0,0
24102,15947,6339
24609,0,0
25155,0,0
25662,89966,2514
26169,2229768,64434
26676,0,0
27183,4547357,147368
27690,0,0
28197,69516,19464
28743,0,0
29250,0,0
29757,0,0
30264,0,0
30771,0,0
31317,0,0
31824,0,0
32370,0,0
32877,2645,4616
33384,0,0
33891,0,0
34437,0,0
34944,0,0
35451,0,0
35958,0,0
36504,0,0
37011,0,0
37518,0,0
38025,0,0
38532,0,0
39039,0,0
39546,0,0
