time_ms,memory_kbytes
0,0
440,0
1408,17024
1628,28516
1892,36144
2156,48736
2376,56292
2640,59648
2904,49616
3168,51900
3388,53840
3652,57480
3916,59780
4136,77500
4400,79252
4664,98524
4884,107464
5236,107560
5456,107560
5632,107560
5896,107560
6204,107560
6468,107456
6644,107504
6908,107528
7172,109316
7392,109312
7656,109236
7920,109568
8140,109968
8448,111264
8712,111304
8976,111304
9196,111304
9416,111304
9680,111296
9944,111296
10164,111324
10428,111272
10648,111272
10912,111272
11176,111272
11440,111272
11704,111272
11924,111272
12188,111272
12496,111608
12760,111664
12936,111712
13200,111452
13420,112680
13684,112684
13992,112684
14256,112684
14476,112684
14740,112684
15004,112684
15268,112684
15488,112684
15752,112684
15928,112684
16192,112684
16456,112684
16764,112684
16984,112684
17160,112684
17424,113028
17776,113028
17952,113028
18216,113028
18524,112944
18656,113088
18964,113092
19184,113092
19536,113092
19756,113092
19932,113092
20284,113092
20460,113092
20724,113100
20988,113100
21252,113100
21516,113100
21692,113100
22000,113100
22264,113100
22572,113100
22704,113100
23012,113100
23276,113100
23540,113100
23716,113100
23936,113260
24200,113268
24508,113276
24772,113284
24948,113284
25256,113284
25520,113284
25696,113284
25960,113284
26268,113284
26488,113284
26752,113284
27016,113284
27324,113284
27456,113284
27720,113284
28028,113284
28292,113284
28468,113284
28732,113284
29040,113284
29304,113284
29524,113284
29700,113616
29964,116452
30272,116000
30580,116004
30712,116000
31020,116000
31196,116000
31504,116000
31812,116012
31988,116024
32208,116024
32516,116024
32824,116024
33000,116024
33264,116024
33484,116024
33748,116024
34056,116024
34232,116024
34452,116024
34760,116024
35068,116024
35244,116024
35508,116088
35728,118288
35992,118340
36300,118356
36564,118356
36740,118356
37048,118356
37268,118356
37532,118356
37796,118376
38016,118376
38280,118376
38588,118376
38720,118376
38984,118376
39292,118376
39600,118376
39732,118376
39996,118376
40348,118376
40480,118376
40744,118376
41052,118376
41228,118436
41492,118444
41712,121760
42020,119112
42284,119112
42592,119112
42812,119112
43032,119112
43296,119112
43516,119112
43780,119112
44088,119112
44352,119112
44528,119112
44748,119112
