time_ms,memory_kbytes
0,0
1404,0
2430,8204
2646,8656
2970,8388
3240,10220
3456,11464
3726,14100
3996,15844
4212,26380
4428,27476
4644,27632
4914,27632
5184,27632
5400,27632
5670,27632
5940,27632
6156,27632
6426,27632
6696,27632
6912,26724
7182,26688
7398,26688
7668,26688
7938,26688
8154,26684
8424,30804
8802,31772
9018,33112
9288,33600
9558,33096
9774,33364
10098,32924
10422,33760
10692,34076
10908,34892
11232,35240
11448,35928
11718,35860
11934,35992
12258,36688
12528,36788
12906,37232
13608,37680
14202,36920
14742,37604
15120,38452
15390,39252
15606,41244
15876,39876
16092,41344
16308,43124
16578,43160
16848,43264
17118,41156
17334,41736
17604,42088
17874,42228
18090,42228
18306,42216
18576,42216
18846,42216
19062,42252
19332,42408
19602,42412
19818,42420
20088,42420
20466,43240
20682,43308
20952,43152
21168,42984
21438,43016
21708,43372
21924,43328
22194,43340
22410,43340
22680,43368
22950,43344
23328,43832
23760,41520
24084,42764
24354,43248
24624,43404
24948,43504
25218,44008
25434,44756
25650,44816
25866,44816
26136,44820
26406,44812
26730,45716
26946,43472
27216,43740
27432,43984
27648,43984
27918,43984
28134,43984
28404,43984
28674,44036
28890,44016
29160,44016
29484,44036
29700,44472
29970,42772
30186,42916
30402,42852
30672,42888
30942,42888
31158,42916
31428,41908
31698,41908
31914,41912
32184,41916
32400,41932
32670,41932
32940,41932
33156,41932
33426,41952
33696,42156
33912,42156
34182,42208
34452,46104
34722,46104
35100,46812
35478,48508
35856,46028
36072,46220
36396,46888
36612,47816
36828,48080
37098,48524
37314,48688
37584,48688
37800,48688
38070,48688
38340,48768
38610,48744
38826,48744
39096,48744
39312,48744
39582,48960
39852,48944
40068,48944
40338,48944
40824,48608
41202,51340
41526,54132
41850,49008
42066,49768
42336,50880
42606,51628
42822,52196
43092,52208
43308,52104
43578,52072
43794,52072
44064,52072
44334,52084
44550,52304
44820,52288
45090,52288
45306,52288
45576,52512
45792,52488
46170,48580
46386,49004
46602,48996
46872,49196
47088,49176
47358,49176
47628,49176
47844,49180
48114,49396
48384,49376
48600,49376
48870,49376
49140,49392
49356,49564
49626,49568
49842,49568
50112,49568
50490,49772
50652,49808
50922,49808
51138,49808
51408,49808
51678,49900
51894,49884
52164,49884
52380,49884
52650,49892
52920,50076
53136,50076
53406,50076
53676,50076
53892,50096
54162,50264
54432,50264
54756,42808
