time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2592,0,0
3078,0,0
3564,0,0
4104,731,13307
4590,2403,0
5076,0,0
5616,0,0
6102,0,0
6588,0,0
7128,0,0
7614,0,0
8100,0,0
8586,0,0
9126,16723,1966
9612,0,2101
10098,0,0
10638,0,0
11124,8806,1040
11610,0,0
12150,257765,9245
12636,0,0
13176,202,495
13662,68788,3539
14148,0,0
14688,331205,8796
15174,0,0
15660,40892,3367
16200,0,0
16686,177466,3825
17172,73060,5482
17712,0,0
18198,206,0
18684,0,0
19170,230019,8981
19710,0,0
20196,102381,5070
20682,51377,2393
21222,0,0
21708,194696,3967
22194,0,0
22734,206,469
23220,259235,4286
23706,0,0
24246,21963,1302
24732,0,0
25272,18763,4683
25758,5349,0
26244,0,517
26730,251517,8581
27270,0,0
27756,206,505
28242,0,0
28782,189966,7743
29268,0,0
29754,206505,9201
30294,0,0
30780,24420,620
31266,0,919
31806,0,0
32292,206,504
32778,0,0
33318,0,505
33804,286562,9626
34290,0,0
34830,9691,881
35316,276901,9657
35802,0,0
36342,0,0
36828,0,0
37314,242884,9394
37854,0,0
38340,247479,5716
38826,0,0
39366,0,0
39852,244188,5055
40338,0,0
40878,339051,8042
41364,0,0
41850,2319,3002
42390,0,0
42876,0,0
43362,654330,12066
43902,0,0
44388,292179,5671
44874,0,0
45414,206,503
45900,291010,3208
46386,0,0
46926,292778,3395
47412,0,0
47898,169788,4623
48438,0,0
48924,0,0
49410,221565,6288
49896,0,0
50436,222732,4841
50922,0,0
51408,206,501
51948,235703,4874
52434,0,0
52920,235797,6083
53460,0,0
53946,237089,5261
54432,0,0
