time_ms,cpu_percent
0,0.0
616,0.0
1848,16.456
2024,13.291
2244,13.836
2420,15.924
2640,18.239
2816,14.379
3036,2.439
3212,2.484
3432,1.25
3652,0.0
3828,0.0
4048,0.0
4224,0.0
4444,0.0
4620,0.0
4840,0.0
5016,0.0
5236,0.0
5456,0.0
5632,0.0
5852,0.0
6028,0.0
6248,0.625
6424,0.0
6644,0.0
6820,0.0
7040,0.0
7260,0.0
7436,0.0
7656,0.0
7832,7.143
8052,5.263
8228,5.333
8448,0.0
8624,0.629
8844,0.0
9020,0.0
9240,0.0
9460,0.637
9636,8.844
9856,1.948
10032,0.0
10252,0.0
10428,0.0
10648,0.0
10824,0.0
11044,0.0
11264,0.0
11440,0.0
11660,0.0
11836,0.637
12056,0.0
12232,0.0
12452,0.637
12628,0.0
12848,0.0
13068,0.0
13244,0.0
13464,0.0
13640,11.613
13860,18.065
14036,7.19
14256,0.0
14432,0.0
14652,0.0
14828,0.0
15048,0.0
15268,0.0
15444,0.0
15664,0.0
15840,0.0
16060,0.0
16236,0.0
16456,0.0
16676,0.0
16852,0.0
17072,0.0
17248,0.0
17468,0.0
17644,0.0
17864,1.282
18040,0.0
18260,0.0
18436,0.0
18656,0.0
18876,0.0
19052,0.0
19272,7.692
19448,7.285
19668,0.0
19844,0.0
20064,0.0
20240,0.0
20460,0.0
20680,0.0
20856,0.0
21076,2.581
21252,3.822
21472,0.0
21648,0.0
21868,0.0
22044,0.0
22264,0.0
22484,0.0
22660,0.0
22880,0.0
23056,0.0
23276,0.0
23452,0.0
23672,0.0
23848,0.0
24068,0.0
24244,0.0
24464,0.0
24684,3.165
24860,3.067
25080,0.637
25256,0.0
25476,0.0
25652,0.0
25872,0.0
26092,0.0
26268,0.0
26488,0.0
26664,0.0
26884,0.0
27060,0.0
27280,0.0
27456,0.0
27676,0.0
27852,0.0
28072,0.0
28292,0.0
28468,0.0
28688,0.0
28864,0.621
29084,0.0
29260,0.0
29480,0.0
29656,0.0
29876,0.0
30096,5.806
30272,9.804
30492,0.0
30668,0.0
30888,0.0
31064,0.0
31284,0.0
31460,0.0
31680,0.0
31900,3.03
32076,3.846
32296,0.0
32472,0.637
32692,0.0
32868,0.0
33088,0.0
33264,0.0
33484,0.0
33704,0.0
33880,0.0
34100,0.0
34276,0.0
34496,0.0
34672,0.0
34892,0.0
35068,0.0
35288,0.0
35508,3.125
35684,12.025
35904,14.744
36080,0.637
36300,0.0
36476,0.0
36696,0.0
36872,0.0
37092,0.0
37268,0.0
37488,3.822
37708,7.237
37884,0.0
38104,0.0
38280,0.0
38500,0.0
38676,0.0
38896,0.0
39072,0.0
39292,0.0
39512,0.0
39688,0.0
39908,0.0
40084,0.0
40304,0.0
40480,0.0
40700,0.0
40876,0.0
41096,3.226
41272,9.317
41492,0.0
41712,0.0
41888,0.0
42108,0.0
42284,0.0
42504,0.0
42680,0.0
42900,0.0
43076,0.0
43296,0.0
43516,0.0
43692,0.0
43912,0.0
44088,0.0
44308,0.0
44484,0.0
44704,0.0
44880,0.0
