time_ms,memory_kbytes
0,0
1519,0
2548,10996
2744,10680
3038,11520
3283,12264
3626,13852
3969,12600
4263,13284
4606,19656
4851,18552
5096,17420
5292,17896
5586,24784
5880,33336
6223,49040
6468,50080
6664,50072
6958,50148
7203,49992
7399,49968
7693,49968
7938,49968
8183,49968
8428,49968
8673,49968
8918,49968
9163,49968
9457,49968
9653,49968
9898,47784
10192,47784
10437,47784
10682,47784
10927,47784
11221,47804
11564,48448
11858,48904
12054,48616
12299,48632
12544,48632
12789,48632
13034,48632
13279,48632
13524,48632
13818,48632
14063,48632
14308,48632
14553,48632
14798,48632
15043,48632
15288,48632
15533,48632
15778,48632
16023,48632
16317,48632
16562,48632
16807,48632
17101,48632
17395,48828
17591,48772
17885,48776
18081,48776
18326,48776
18620,48776
18865,48776
19110,48776
19355,48776
19600,48776
19845,48776
20090,48776
20335,48776
20580,48776
20874,48776
21119,48776
21364,48776
21609,48776
21854,48776
22099,48776
22344,48776
22687,48376
23030,50532
23226,50612
23471,42664
23716,42664
23961,42664
24206,42664
24500,42664
24745,42664
24990,42664
25186,42664
25480,42664
25725,42664
25970,42664
26215,42664
26460,42664
26705,42664
26950,42656
27195,42656
27440,42656
27685,42648
27979,42648
28224,42648
28469,42920
28763,43120
29008,43240
29302,44744
29498,45200
29743,45204
29988,45204
30233,45204
30478,45204
30723,45204
30968,45204
31262,45204
31507,45204
31752,45204
31997,45204
32242,45204
32487,45204
32732,45204
32977,45204
33222,45204
33467,45204
33712,45204
34006,45204
34251,45204
34496,45204
34790,44748
35035,44784
35231,44784
35476,44788
35721,44788
35966,44788
36260,44764
36505,44760
36750,44760
36995,44760
37240,44760
37485,44760
37730,44760
37975,44760
38220,44760
38465,44760
38759,44760
39004,44760
39249,44760
39494,44760
39739,44760
39984,44760
40229,44760
40572,44968
40915,45276
41160,45628
41356,45516
41601,45516
41846,45516
42091,45516
42336,45516
42630,45516
42875,45516
43120,45516
43365,45516
43610,45516
43855,45516
44100,45516
44345,45516
44590,45516
44835,45516
45080,45516
45374,45516
45619,45516
45864,45516
46109,45516
46452,45520
46697,45484
46942,45484
47187,45492
47432,45492
47677,45492
47922,45492
48265,45464
48461,45448
48706,45448
48951,45448
49196,45448
49441,45448
49686,45448
