time_ms,memory_kbytes
0,0
1470,0
2499,10116
2744,11104
2989,10376
3283,11780
3626,11272
4018,12728
4361,12456
4557,14000
4851,19128
5047,16984
5341,19308
5586,18988
5880,34756
6125,37448
6517,47268
6762,48156
7007,50220
7203,50488
7448,50488
7693,50488
7938,50488
8183,50488
8428,50488
8673,50488
8967,50488
9212,50488
9457,50488
9702,50488
9947,48332
10192,48332
10437,48332
10682,48332
10927,48332
11172,48332
11515,48828
11760,49160
12054,49300
12250,49340
12495,49340
12740,49340
12985,49340
13230,49340
13524,49340
13769,49340
14014,49340
14259,49340
14504,49340
14749,49340
14994,49340
15239,49340
15484,49340
15778,49340
16023,49340
16268,49340
16513,49340
16758,49340
17003,49340
17346,49384
17591,49472
17836,49472
18032,49472
18326,49472
18571,49472
18816,49472
19061,49472
19306,49472
19551,49472
19796,49472
20041,49472
20286,49472
20531,49472
20825,49472
21070,49472
21315,49472
21560,49472
21805,49472
22050,49472
22295,49472
22540,49472
22883,49952
23128,53128
23373,53132
23569,53132
23863,53132
24108,53132
24353,53128
24647,52560
24843,52560
25088,52560
25333,52560
25578,52560
25823,52560
26117,52560
26362,52560
26607,52560
26852,52560
27097,52576
27342,52576
27587,52576
27832,52576
28077,52576
28371,52576
28714,56088
29008,53124
29253,54856
29449,54868
29743,54868
29988,54868
30233,54868
30478,54868
30723,54868
30968,54868
31213,54868
31458,54868
31703,54868
31948,54868
32242,54868
32487,54868
32732,54868
32977,54868
33222,54868
33467,54868
33712,54868
33957,54868
34202,54868
34545,54568
34839,54512
35035,54576
35280,54580
35525,54580
35770,54580
36015,54580
36309,54528
36505,54584
36750,54584
36995,54584
37240,54584
37534,54584
37779,54584
38024,54584
38269,54584
38514,54584
38759,54584
39004,54584
39249,54584
39494,54584
39739,54584
40033,54584
40327,54676
40621,54892
40866,54960
41062,55228
41307,55228
41552,55228
41846,55228
42091,55228
42336,55228
42581,55228
42826,55228
43071,55228
43316,55228
43561,55228
43806,55228
44051,55228
44345,55228
44541,55228
44835,55228
45080,55228
45325,55228
45570,55228
45815,55228
46060,55228
46403,55156
46648,55304
46844,55320
47089,55324
47334,55324
47579,55324
47922,55284
48167,55312
48412,55312
48608,55312
48902,55312
49147,55312
49392,55312
49637,55312
49882,55312
