time_ms,cpu_percent
0,0.0
572,0.0
1760,11.875
1980,14.557
2156,17.834
2376,13.836
2552,13.462
2772,10.256
2992,0.0
3168,0.637
3388,0.0
3564,0.0
3784,0.0
3960,0.0
4180,0.0
4400,0.0
4576,0.0
4796,0.0
4972,0.0
5192,0.0
5368,0.0
5588,0.0
5764,0.0
5984,0.0
6204,0.0
6380,0.0
6600,0.629
6776,0.633
6996,0.0
7172,0.0
7392,0.0
7568,0.0
7788,3.774
7964,12.025
8184,18.125
8404,14.013
8580,0.0
8800,1.899
8976,0.0
9196,0.0
9372,3.165
9592,0.0
9812,1.266
9988,0.0
10208,0.0
10384,1.25
10604,0.0
10780,0.625
11000,0.0
11220,0.0
11396,1.274
11616,0.0
11792,1.282
12012,1.25
12188,0.0
12408,0.633
12584,0.0
12804,0.641
13024,0.0
13200,0.0
13420,1.282
13596,3.165
13816,0.0
13992,0.0
14212,0.654
14388,0.0
14608,0.633
14828,0.0
15004,0.0
15224,0.637
15400,0.0
15620,0.613
15796,0.0
16016,0.0
16192,0.629
16412,0.0
16588,1.282
16808,0.0
17028,0.0
17204,0.637
17424,0.0
17600,0.0
17820,0.0
17996,0.0
18216,1.266
18392,0.0
18612,0.0
18832,14.194
19008,0.0
19228,0.0
19404,0.633
19624,0.0
19800,0.0
20020,0.0
20196,0.0
20416,1.899
20636,0.0
20812,0.0
21032,0.0
21208,0.0
21428,0.0
21604,0.0
21824,0.0
22044,0.0
22220,0.0
22440,0.0
22616,0.0
22836,0.0
23012,0.0
23232,0.0
23452,0.0
23628,0.0
23848,0.0
24024,1.282
24244,16.561
24420,8.228
24640,0.637
24816,1.274
25036,0.0
25256,0.0
25432,0.637
25652,0.0
25828,0.633
26048,0.0
26224,0.0
26444,1.282
26620,0.0
26840,0.633
27060,0.0
27236,0.0
27456,1.266
27632,0.0
27852,0.629
28028,0.0
28248,0.0
28424,0.0
28644,0.0
28820,1.274
29040,0.0
29260,0.0
29436,1.29
29656,2.516
29832,1.899
30052,0.0
30228,0.0
30448,0.0
30668,0.0
30844,0.0
31064,0.0
31240,0.0
31460,0.0
31636,0.0
31856,0.0
32032,0.0
32252,0.0
32472,0.0
32648,0.0
32868,0.0
33044,0.0
33264,0.0
33440,0.0
33660,0.0
33836,0.0
34056,0.0
34276,0.0
34452,0.0
34672,0.0
34848,0.0
35068,10.127
35244,5.161
35464,0.637
35640,0.0
35860,0.0
36080,0.0
36256,0.0
36476,0.0
36652,0.0
36872,6.41
37048,1.235
37268,0.0
37488,0.0
37664,0.0
37884,0.0
38060,0.0
38280,0.0
38456,0.0
38676,0.0
38852,0.0
39072,0.0
39292,0.0
39468,0.0
39688,0.0
39864,0.0
40084,0.0
40260,0.0
40480,4.43
40700,1.25
40876,0.0
41096,0.0
41272,0.0
41492,0.0
41668,0.0
41888,0.0
42064,0.0
42284,0.0
42504,0.0
42680,0.0
42900,0.0
43076,0.0
43296,0.0
43472,0.0
43692,0.0
43868,0.0
44088,0.0
44308,0.0
44484,1.258
44704,0.0
44880,0.0
