time_ms,memory_kbytes
0,0
1470,0
2499,6420
2744,7080
3087,7692
3234,8696
3528,10176
3822,11976
4067,17768
4312,23316
4655,30856
4851,31636
5096,30948
5390,31312
5635,30608
5880,30656
6125,31808
6321,32112
6566,32112
6811,32100
7056,31792
7350,31792
7595,31792
7840,31792
8085,32108
8379,26772
8624,31824
8869,29756
9114,29784
9310,29784
9604,31380
9849,31380
10094,30720
10339,30736
10584,30736
10829,30736
11074,30736
11319,30736
11613,30736
11809,30736
12103,30736
12348,30736
12593,30760
12838,30760
13083,30760
13328,30760
13573,30760
13867,30708
14112,31032
14357,31032
14602,31032
14847,31032
15092,31032
15337,31032
15582,31032
15827,31032
16072,31032
16317,31028
16611,31032
16856,31032
17101,31032
17346,31032
17591,31044
17836,31040
18081,31044
18326,31044
18571,31044
18816,31048
19208,28344
19551,34896
19796,34148
20041,33964
20286,34284
20531,34688
20727,34944
20972,34960
21217,34960
21462,34960
21707,34960
21952,34960
22197,34960
22442,34960
22736,34960
22981,34960
23226,34944
23471,34944
23716,34944
23961,34944
24206,34944
24451,34936
24696,34936
24941,34936
25235,34936
25480,34936
25725,34936
26068,29404
26313,33248
26509,29572
26754,31172
26999,31172
27244,32752
27489,32752
27783,32760
27979,32764
28273,32764
28518,32764
28763,32772
29008,32772
29253,32772
29498,32772
29743,32768
29988,32768
30233,32768
30478,32768
30772,32768
31017,32768
31262,32768
31507,32812
31752,32812
31997,32812
32242,32812
32487,32808
32781,32808
33026,32808
33271,32808
33516,32808
33761,32808
34006,32808
34251,32808
34496,32808
34741,32808
34986,32808
35231,32808
35525,32808
35770,32808
36015,32816
36260,32816
36554,28108
36799,27072
37142,34948
37338,35148
37632,35560
37828,35636
38073,35644
38318,35644
38563,35644
38857,35644
39053,35644
39298,35644
39592,35644
39837,35644
40082,35644
40327,35644
40572,35644
40866,35644
41062,35644
41307,35644
41552,35644
41846,35636
42091,35636
42336,35636
42581,35636
42826,35636
43120,35604
43316,35652
43561,35656
43806,35656
44100,35656
44345,35656
44590,35656
44835,35656
45080,35656
45325,35656
45570,35656
45815,35656
46060,35656
46305,35656
46550,35656
46844,35656
47089,35656
47334,35656
47579,35656
47824,35656
48069,35656
48363,35636
48608,24680
48853,24980
49000,0
49196,0
