time_ms,memory_kbytes
0,0
429,0
1443,24748
1716,30516
1950,32168
2223,30536
2457,31996
2691,48536
2964,59604
3237,72276
3510,71924
3705,73376
3978,77440
4290,78424
4485,78424
4758,78424
5070,78424
5226,78424
5460,78424
5811,78420
6006,78420
6240,78288
6513,78768
6786,78948
7020,78948
7254,78948
7527,78948
7800,78948
8112,78948
8307,78948
8541,78948
8775,78948
8970,79416
9243,79900
9477,80248
9828,80256
9984,80256
10257,80408
10491,80404
10725,80408
11037,80412
11388,80412
11505,80404
11778,80416
12051,80416
12246,80340
12480,80336
12792,80344
13065,80344
13260,80344
13494,80336
13806,80344
13962,80340
14235,80348
14508,80624
14820,80620
15054,80632
15288,80632
15561,80632
15834,80628
15990,80632
16224,80632
16536,80636
16809,80636
17004,80636
17316,80636
17589,80632
17823,80632
18057,80632
18291,80628
18603,80632
18837,80628
19032,80636
19305,80636
19539,80640
19734,80812
20007,83336
20241,80116
20514,87116
20748,90268
21099,90396
21255,90396
21489,90396
21762,90396
22074,90396
22347,90396
22581,90396
22737,90396
23010,90392
23361,90392
23556,90392
23790,90488
24024,92008
24258,103340
24531,114088
24804,117132
24999,117132
25350,117096
25545,117780
25779,117972
26013,120184
26247,120704
26520,121140
26754,121964
27027,127616
27300,157720
27495,161936
27768,162500
28080,158924
28314,156784
28509,157372
28821,157392
29016,151580
29367,151628
29601,151628
29835,151424
30108,151424
30342,151424
30615,151424
30810,151424
31044,151424
31356,151424
31590,151424
31863,151424
32097,151424
32370,151384
32565,151384
32799,151384
33072,151384
33267,127628
33618,127632
33813,127632
34047,127632
34281,127640
34593,127648
34827,127648
35100,127648
35373,127648
35529,127648
35841,127648
36114,127648
36309,127648
36582,127648
36855,127648
37128,127648
37323,135884
37557,135824
37830,135828
38142,136580
38376,136576
38610,136580
38844,136576
39039,136580
39390,136516
39585,136460
39858,136456
