time_ms,memory_kbytes
0,0
308,0
1320,28336
1584,36248
1804,48564
2068,56692
2332,59012
2596,49908
2816,52276
3080,55068
3344,59124
3564,64384
3872,80384
4092,82140
4356,105904
4664,105928
4928,105928
5192,105928
5412,105928
5676,105928
5896,105928
6116,105796
6380,106100
6600,106644
6864,108008
7128,107984
7348,108252
7612,108516
7920,112224
8184,112240
8404,112240
8668,112240
9020,112240
9108,112240
9460,112240
9680,112236
9944,112228
10208,112228
10340,112228
10648,112228
10868,112236
11176,112236
11396,112236
11660,112236
11968,111988
12188,112076
12364,112096
12672,112196
12892,113348
13200,113352
13420,113324
13640,113324
13904,113324
14212,113324
14432,113324
14652,113324
14916,113324
15224,113324
15488,113324
15664,113324
15884,113324
16192,113324
16412,113324
16632,113324
16984,113668
17160,113668
17380,113668
17688,113668
17908,113320
18128,113532
18436,113536
18744,113536
18964,113536
19140,113536
19448,113536
19712,113536
19932,113536
20152,113540
20460,113540
20680,113540
20944,113540
21208,113540
21472,113540
21692,113540
21956,113540
22220,113540
22484,113540
22704,113540
22924,113540
23188,113540
23408,113924
23672,113928
23936,113984
24200,113920
24464,113920
24684,113920
24992,113920
25212,113920
25432,113920
25696,113920
26004,113920
26224,113920
26488,113920
26752,113920
26972,113920
27236,113920
27500,113920
27632,113920
27896,113920
28204,113920
28512,113920
28688,113920
28908,113920
29172,114192
29392,117052
29656,117080
30008,117088
30228,117084
30404,117084
30668,117084
31020,117084
31196,117084
31504,116924
31724,116924
32032,116924
32208,116924
32428,116924
32736,116924
33000,116924
33220,116924
33528,116924
33660,116924
33924,116924
34276,116924
34452,116924
34672,116924
34936,117016
35200,118724
35464,119036
35772,119052
35948,119052
36300,119052
36520,119052
36696,119052
36960,119052
37224,119076
37532,119076
37752,119076
38016,119076
38236,119076
38500,119076
38676,119076
38984,119076
39292,119076
39512,119076
39776,119076
40040,119076
40216,119076
40480,119076
40700,119144
41008,119092
41184,122468
41448,119808
41756,119808
42020,119808
42240,119808
42504,119808
42812,119808
43120,119808
43208,119808
43516,119808
43780,119808
44044,119808
44264,119808
44616,119808
44748,119808
