time_ms,memory_kbytes
0,0
1421,0
2450,5776
2695,6272
2940,7012
3234,8968
3479,8284
3724,10224
3969,11380
4214,17968
4557,22976
4802,30352
5096,30880
5292,31176
5537,30720
5831,31036
6076,30428
6321,30904
6517,31632
6762,31632
7007,31632
7252,31300
7546,31300
7742,31300
8036,31300
8232,31300
8526,31144
8771,31144
9016,31144
9261,31180
9506,31180
9751,31180
9996,31180
10290,31928
10535,31132
10829,31160
11025,29096
11270,29096
11515,30132
11760,30132
12103,30140
12250,30144
12544,30136
12789,30136
13034,30140
13279,30140
13524,30140
13769,30140
14014,30140
14259,30140
14504,30164
14749,30164
15043,30164
15239,30164
15533,30164
15827,30128
16023,30460
16268,30460
16513,30460
16758,30460
17052,30460
17248,30460
17542,30460
17787,30460
18032,30464
18277,30464
18522,30464
18767,30464
19012,30464
19257,30464
19551,30464
19747,30464
20041,30464
20286,30464
20531,30540
20776,30540
21070,27616
21364,26624
21658,34112
21903,33420
22148,33616
22442,33980
22638,34272
22834,34284
23079,34284
23324,34284
23569,34284
23863,34284
24108,34284
24353,34284
24598,34284
24843,34284
25088,34308
25333,34308
25578,34308
25823,34308
26117,34308
26362,34308
26607,34308
26852,34296
27097,34296
27342,34296
27587,34296
27881,34332
28126,34364
28322,34364
28616,34364
28861,34364
29106,34364
29351,34364
29596,34364
29841,34364
30086,34364
30331,34364
30625,34364
30821,34364
31115,34364
31360,34364
31605,34364
31850,34364
32095,34364
32340,34364
32585,34364
32830,34364
33075,34364
33418,34592
33663,34784
33859,34816
34104,34816
34349,34816
34594,34816
34839,34816
35084,34816
35329,34816
35574,34816
35868,34816
36113,34816
36358,34816
36603,34816
36848,34816
37093,34816
37338,34816
37583,34816
37828,34816
38122,34816
38367,34816
38612,34816
38857,34816
39200,35020
39543,35348
39739,34244
39935,34564
40180,34552
40425,34560
40670,34560
40915,34560
41209,34560
41454,34560
41699,34560
41944,34560
42189,34560
42434,34560
42679,34560
42924,34560
43169,34560
43463,34560
43708,34560
43953,34560
44198,34560
44443,34556
44688,34556
44933,34556
45227,34556
45521,34588
45717,34596
45962,34600
46207,34600
46452,34600
46697,34600
46942,34600
47187,34600
47432,34600
47677,34600
47922,34600
48167,34600
48461,34600
48706,34600
48951,34600
49196,34600
49441,34600
49686,34600
