time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1540,0,0
2024,24820,2441
2552,0,2256
3036,31743,9906
3564,0,0
4048,0,0
4532,0,0
5060,0,0
5544,0,0
6072,0,0
6556,0,0
7084,0,0
7568,0,0
8096,0,0
8580,0,0
9064,0,0
9592,0,0
10120,0,0
10604,0,0
11088,0,0
11616,0,0
12144,0,0
12628,0,0
13112,0,0
13640,0,0
14124,0,0
14652,0,0
15180,0,0
15664,0,0
16192,0,0
16676,0,0
17204,0,0
17688,0,0
18216,0,0
18744,0,0
19228,0,0
19756,0,0
20284,0,0
20768,0,0
21296,0,0
21824,0,0
22352,0,0
22836,0,0
23320,0,0
23848,0,0
24332,0,0
24860,0,0
25344,0,0
25872,0,0
26356,0,0
26884,0,0
27368,0,0
27896,0,0
28380,0,0
28908,0,0
29392,0,0
29876,0,0
30404,0,0
30888,0,0
31416,0,0
31900,0,0
32428,0,0
32912,0,0
33440,0,0
33924,0,0
34452,0,0
34936,0,0
35464,0,0
35992,0,0
36476,0,0
37004,0,0
37488,0,0
38016,0,0
38500,0,0
39028,0,0
39512,0,0
40040,0,0
40524,0,0
41052,0,0
41536,0,0
42064,0,0
42548,0,0
43076,0,0
43560,0,0
44088,0,0
44572,0,0
