time_ms,memory_kbytes
0,0
308,0
1320,13504
1540,23780
1804,31916
2024,35904
2332,35580
2552,33476
2816,35360
3080,40564
3300,57948
3564,91040
3828,91760
4048,91628
4268,91628
4532,91808
4884,91808
5060,91808
5324,91808
5588,91808
5852,91808
6072,91808
6336,91808
6600,91812
6908,91804
7084,90656
7348,90656
7656,90660
7920,90660
8096,90660
8404,90660
8580,90672
8800,90672
9064,91100
9328,91328
9548,91364
9856,91364
10164,91640
10340,91640
10604,91640
10912,91640
11088,91640
11308,91640
11616,91640
11836,91640
12144,91640
12408,91644
12628,91644
12804,91644
13112,91624
13420,91624
13596,91624
13860,91624
14080,91624
14388,91624
14564,91684
14828,85932
15136,94304
15312,94300
15576,94300
15884,94304
16060,94304
16368,94304
16632,94304
16852,94308
17072,94308
17424,94308
17556,94308
17864,94312
18084,94312
18436,94312
18612,94316
18832,94476
19052,94476
19316,94480
19624,94480
19888,94484
20108,94412
20328,83180
20592,83176
20944,83188
21076,83180
21340,83188
21648,83180
21912,83188
22132,83180
22352,83188
22660,82848
22836,82848
23100,82840
23364,82848
23672,82848
23848,82848
24112,82844
24420,82848
24640,82848
24860,82848
25124,82836
25388,82780
25608,83044
25872,83044
26136,83044
26444,83044
26664,83044
26840,83044
27148,83044
27412,83044
27676,83044
27896,83044
28160,83044
28424,83044
28644,83044
28952,83044
29172,83044
29392,83044
29700,83044
29876,83044
30096,83044
30360,83044
30624,83116
30844,93648
31108,93656
31328,93680
31680,93680
31856,93680
32164,93680
32340,93680
32692,93680
32912,93680
33176,93640
33396,91632
33660,89588
33924,89588
34144,89588
34408,89588
34672,89588
34892,89588
35156,89588
35376,89588
35684,89588
35948,89588
36212,89588
36388,89588
36608,92924
36872,93092
37180,93144
37444,93144
37620,93144
37928,93144
38192,93064
38368,93032
38676,93036
38940,93036
39248,93036
39380,93036
39644,93036
39952,93036
40172,93036
40392,93036
40612,93220
40964,93220
41228,93220
41448,93220
41712,93220
41976,93220
42196,93252
42372,93272
42636,93032
42900,93040
43120,93040
43428,93040
43692,93040
43956,93040
44132,93040
44396,93040
44660,93040
