time_ms,memory_kbytes
0,0
440,0
1408,23348
1628,28024
1936,31576
2156,30876
2376,30828
2640,32184
2904,66912
3168,68820
3388,71516
3652,73356
3872,77476
4224,79136
4400,79136
4752,79136
4928,79136
5148,79136
5456,79136
5720,79136
5940,79132
6160,79132
6468,79404
6732,79404
6952,79384
7128,79384
7392,79384
7656,79384
7876,79384
8140,79384
8404,79384
8712,79384
8932,79384
9152,83908
9416,84788
9636,84884
9900,85044
10208,85044
10428,85044
10648,85044
10912,85044
11176,85044
11484,85044
11660,85044
12012,85044
12144,85044
12452,85056
12672,85056
12892,85056
13200,85236
13464,85236
13772,85236
13948,85236
14212,85236
14520,85236
14740,85284
14872,86044
15180,86048
15488,86048
15664,86048
15972,86048
16236,86048
16412,86048
16720,86048
16984,86048
17248,86048
17512,86048
17776,86048
17952,86048
18216,86048
18436,86048
18656,86048
18964,86048
19228,86048
19492,86048
19756,86048
19976,86048
20152,87072
20416,87212
20680,87632
20900,87896
21164,84224
21428,88072
21692,92716
21956,92880
22220,92880
22528,92880
22704,92880
22924,92880
23188,92880
23452,92880
23760,92876
24024,92876
24200,92492
24508,92492
24684,92492
24992,92492
25256,92492
25432,92492
25696,92496
26004,93124
26224,93124
26488,93132
26708,93132
26928,93132
27280,93132
27456,93132
27720,93132
27940,93132
28204,93132
28468,93132
28820,93132
28908,93132
29172,93132
29480,93132
29744,93140
30008,93140
30184,93140
30404,93200
30712,93260
30932,93288
31196,93296
31504,93296
31812,93296
32032,93296
32296,93296
32516,93296
32736,93296
33000,93296
33264,93296
33528,93296
33704,93296
34056,93296
34188,93296
34496,93296
34760,93296
35024,93384
35200,94780
35464,105956
35728,111912
35992,118592
36256,132292
36476,132656
36696,132664
36960,144832
37224,156152
37444,159152
37796,202256
37972,235948
38236,235948
38500,253996
38720,231856
38984,245172
39204,245076
39468,245148
39732,249932
40040,193716
40260,188836
40524,189272
40744,188652
41008,187268
41228,187380
41448,187428
41712,188084
42020,187492
42240,188860
42548,189324
42812,188256
42988,188808
43208,188808
43472,188808
43780,188808
44088,188808
44308,160288
44440,80512
44704,0
