time_ms,cpu_percent
0,0.0
294,0.0
1470,12.821
1666,12.658
1911,12.179
2107,12.821
2303,12.903
2499,15.287
2695,15.033
2891,16.456
3087,14.286
3283,13.548
3479,14.375
3675,17.834
3871,17.901
4067,17.722
4312,14.465
4508,3.145
4704,0.0
4900,0.0
5096,0.0
5292,0.0
5488,0.0
5684,0.0
5880,3.185
6076,5.696
6272,0.0
6517,0.0
6713,0.629
6909,0.0
7105,0.0
7301,0.0
7497,0.0
7693,1.274
7889,0.0
8085,0.0
8281,0.0
8477,0.0
8722,0.0
8918,0.0
9114,0.0
9310,3.205
9506,9.615
9702,5.59
9898,3.822
10094,0.637
10290,0.0
10486,0.0
10731,0.0
10927,0.0
11123,3.205
11319,3.226
11515,0.0
11711,0.0
11907,0.0
12103,0.0
12299,0.0
12495,0.0
12691,0.0
12936,0.0
13132,0.0
13328,0.0
13524,0.0
13720,0.0
13916,0.0
14112,0.0
14308,0.0
14504,0.0
14700,0.0
14896,0.0
15141,3.797
15337,3.846
15533,5.096
15729,0.629
15925,0.0
16121,0.0
16317,0.0
16513,0.0
16709,0.0
16905,0.0
17150,0.0
17346,0.0
17542,0.0
17738,0.0
17934,0.0
18130,0.0
18326,0.0
18522,0.0
18718,0.0
18914,0.0
19110,0.0
19355,0.0
19551,0.0
19747,0.0
19943,0.0
20139,0.0
20335,0.0
20531,0.0
20727,10.191
20923,12.903
21119,0.0
21364,0.0
21560,0.0
21756,0.0
21952,0.0
22148,0.0
22344,0.0
22540,3.822
22736,1.863
22932,0.0
23128,0.0
23324,0.0
23520,0.0
23765,0.0
23961,0.0
24157,0.0
24353,0.0
24549,0.0
24745,0.0
24941,0.0
25137,0.0
25333,0.0
25529,0.0
25725,0.0
25970,0.0
26166,4.375
26362,0.0
26558,0.0
26754,0.0
26950,0.0
27146,0.0
27342,0.0
27538,0.0
27734,0.0
27930,0.0
28175,0.0
28371,0.0
28567,0.0
28763,0.0
28959,0.0
29155,0.0
29351,0.0
29547,0.0
29743,0.0
29988,0.0
30184,0.0
30380,0.0
30576,0.0
30772,0.0
30968,0.0
31164,0.0
31360,3.797
31556,3.797
31752,3.797
31948,0.633
32144,0.633
32389,0.0
32585,0.0
32781,0.0
32977,1.282
33173,5.806
33369,1.911
33565,0.0
33761,0.0
33957,0.0
34153,0.0
34398,0.0
34594,0.0
34790,0.0
34986,0.0
35182,0.0
35378,0.0
35574,0.0
35770,0.0
35966,0.0
36162,0.0
36358,0.0
36554,0.0
36799,0.0
36995,0.0
37191,5.096
37387,4.375
37583,3.226
37779,0.0
37975,0.0
38171,0.0
38367,0.0
38563,0.0
38759,0.0
39004,0.0
39200,0.0
39396,0.0
39592,0.0
39788,0.0
39984,0.0
40180,0.0
40376,0.0
40572,0.0
40768,0.0
40964,0.0
41209,0.0
41405,0.0
41601,0.0
41797,0.0
41993,0.0
42189,0.0
42385,0.0
42581,2.5
42777,10.256
42973,0.629
43169,0.0
43414,0.0
43610,0.0
43806,0.0
44002,0.0
44198,0.0
44394,1.923
44590,2.532
44786,0.0
