time_ms,memory_kbytes
0,0
1078,0
2107,7624
2303,8100
2597,8684
2842,7996
3136,9880
3332,11200
3626,12492
3822,13600
4116,25436
4312,27676
4557,27676
4802,27676
5047,27676
5341,27676
5586,27676
5831,27676
6076,27676
6321,27676
6566,27676
6811,26792
7056,26760
7301,26760
7546,26760
7791,26760
8085,26760
8379,30592
8624,30720
8918,31504
9163,32904
9408,32680
9604,32892
9996,33324
10290,33308
10633,33880
10829,34744
11123,34752
11466,35408
11809,35760
12152,36032
12740,36568
13622,38364
14112,37304
14455,38920
14749,41716
15582,42016
16268,43464
17052,45700
18130,49828
18914,48428
19453,49868
20237,48192
20629,42960
20874,43032
21119,43404
21413,43640
21609,43488
21854,43508
22099,43684
22344,43716
22589,43716
22883,43716
23079,43580
23324,43764
23569,44044
23863,44048
24206,48012
24500,52280
24745,48932
24990,49064
25186,48968
25480,48860
25725,48856
25970,48912
26215,48924
26509,49052
26999,49780
27293,50712
27636,51532
27930,52428
28175,53108
28469,52940
28763,53256
29008,54652
29204,54152
29449,54156
29694,54188
29988,45508
30233,46072
30478,46220
30723,46192
30968,46204
31213,46204
31458,46204
31703,46204
31948,46232
32193,46232
32438,46232
32732,46232
32977,46188
33271,42828
33467,43116
33712,43116
33957,43116
34202,43116
34447,43072
34692,43268
34937,43228
35231,43228
35476,43232
35721,43444
35966,43484
36211,43484
36456,43484
36701,43488
36946,43500
37191,43500
37534,43588
37828,48008
38024,48296
38269,48372
38563,48272
38808,48272
39053,48276
39298,48316
39641,49140
39935,49468
40229,49756
40474,50204
40768,50752
41013,45308
41209,45332
41454,45332
41699,45264
41944,44980
42238,45304
42483,45684
42728,45692
42973,45724
43169,45728
43463,45728
43708,45728
43953,45760
44198,46040
44443,46040
44688,46040
44933,46512
45325,42864
45521,42960
45766,42960
46011,42956
46256,42956
46501,43096
46746,43076
46991,43076
47236,43076
47481,43084
47775,43240
47971,43240
48265,43240
48510,43240
48804,43468
49000,43448
49245,43448
49588,36080
