time_ms,memory_kbytes
0,0
1029,0
2058,7496
2303,8144
2548,7988
2793,8460
3136,10292
3332,10800
3626,12352
3822,15372
4116,26400
4312,26800
4557,26800
4851,26800
5096,26800
5341,26800
5586,26800
5831,26800
6076,26800
6321,26800
6566,26800
6811,26364
7056,26412
7350,26408
7595,26376
7840,26376
8085,26332
8379,30328
8673,31652
8967,33028
9212,33596
9457,32756
9702,32952
10045,34940
10339,34648
10633,34564
10878,35496
11074,35196
11417,35180
11662,33936
11956,34320
12348,34552
12642,34924
13230,35872
13720,36844
14210,36644
14602,38096
15582,40072
16366,42888
16905,45340
17542,49788
18179,50524
18620,44084
19012,44896
19306,45628
19796,41720
20139,43488
20433,44172
20727,45736
20923,38652
21217,38984
21413,39060
21707,39044
21952,38912
22197,39096
22442,39136
22687,39140
22932,39152
23177,39192
23471,39180
23667,39440
23961,39424
24255,43652
24500,47996
24794,44248
24990,44472
25235,44268
25480,44284
25725,44272
26019,44312
26362,44332
26656,45284
27146,45876
27832,47588
28126,43772
28371,44760
28714,44232
28959,45072
29155,44924
29400,44924
29645,44940
29939,45704
30135,46412
30380,46800
30674,47396
30870,47472
31115,47472
31360,47472
31605,47472
31899,47476
32144,47660
32389,47660
32634,47652
32879,47652
33173,44232
33369,44396
33614,44396
33908,44396
34104,44396
34398,44536
34643,44520
34888,44520
35133,44520
35378,44520
35623,44688
35868,40296
36113,40296
36407,40296
36603,40296
36897,39988
37142,39988
37436,43412
37681,43940
37926,44096
38171,44208
38416,44216
38661,44220
38906,44072
39200,44116
39396,44392
39690,44968
39935,45396
40229,45588
40474,45804
40719,46104
40964,46372
41209,46732
41405,46736
41699,46772
41944,47512
42189,48048
42434,48544
42679,48548
42924,48580
43169,48580
43414,48580
43708,48580
43904,48600
44198,48572
44443,44800
44688,44800
44933,44504
45227,44004
45521,40432
45668,40432
45913,40432
46207,40576
46452,40540
46697,40540
46942,40540
47187,40540
47481,40656
47677,40724
47922,40724
48167,40728
48412,40728
48755,40936
48951,41140
49196,41224
49441,41220
49882,34068
