time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2058,0,0
2548,0,0
3087,0,0
3577,0,0
4067,0,0
4557,0,0
5096,0,0
5586,0,0
6076,0,0
6566,0,0
7105,0,0
7595,0,0
8085,0,0
8624,0,0
9114,16739,1968
9653,0,1693
10143,0,0
10633,0,600
11172,206,0
11662,101278,3703
12152,0,0
12691,615374,22513
13181,1218671,0
13671,0,6173
14161,129268,0
14700,11622,9577
15190,1634585,45828
15680,3893902,0
16170,5137436,35329
16709,1724438,70
17199,5076520,130893
17689,2148818,0
18228,7413334,109227
18718,3014629,58900
19208,7461682,136224
19747,3080233,16829
20237,7944484,165406
20727,2255592,11832
21217,6434052,141608
21756,0,0
22246,3237015,56317
22736,1691180,29261
23275,0,0
23765,18845,4474
24255,0,0
24745,156753,3357
25284,0,0
25774,0,468
26264,254789,4195
26803,0,0
27293,53991,3915
27783,0,0
28322,17498,4405
28812,314891,9870
29302,0,0
29841,251431,9610
30331,0,0
30821,206,501
31311,0,0
31850,177538,7117
32340,0,0
32830,0,0
33369,230960,8978
33859,0,0
34349,237800,8984
34839,0,0
35378,0,0
35868,209204,6088
36358,0,0
36848,206,505
37387,0,0
37877,189475,5421
38367,0,0
38857,0,0
39396,18932,4627
39886,18232,0
40376,49,1306
40915,0,0
41405,0,505
41895,23787,528
42434,0,0
42924,206,500
43414,0,0
43904,206,501
44443,559301,19348
44933,0,0
45423,206,501
45913,0,0
46452,191590,6089
46942,0,0
47432,146312,4477
47922,0,0
48461,0,0
48951,265182,7989
49441,0,0
