time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1482,0,0
1989,0,0
2496,1050,12934
3003,2087,0
3471,0,0
3978,0,0
4524,0,0
5031,0,0
5538,0,0
6045,0,0
6591,0,0
7059,22925,6444
7566,79729,0
8073,13508608,112649
8580,495454,0
9087,13236556,93190
9594,264948,11081
10101,14808282,67726
10608,1734818,26636
11115,11941095,47381
11661,1858841,34109
12168,12554195,46404
12675,1610261,27205
13182,11728050,39147
13689,0,0
14235,6662821,31513
14742,0,1818
15249,12358915,49650
15756,1274751,6555
16263,1807768,11215
16770,0,0
17277,105288,3668
17784,0,0
18291,0,0
18837,203,462
19305,406123,11624
19851,0,0
20358,246646,6285
20865,0,0
21372,18991,6532
21879,0,0
22386,325942,6432
22932,0,0
23439,204,495
23946,0,0
24453,0,0
24999,175940,6949
25506,0,0
26013,222400,8693
26559,0,0
27066,131573,5295
27573,0,0
28080,0,0
28587,203944,8049
29094,0,0
29601,205,453
30108,38696,1212
30615,0,0
31122,25433,1258
31668,0,0
32175,21115,1317
32682,0,0
33189,203,494
33696,0,0
34203,0,0
34710,563310,12362
35217,0,0
35763,200,485
36270,0,0
36777,189503,4168
37323,0,0
37830,141170,3460
38337,0,0
38844,197962,4517
39351,0,7560
39858,0,0
