time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
3068,0,0
3599,2963,3949
4071,0,0
4602,0,0
5074,0,238
5605,0,0
6077,0,0
6608,0,0
7139,0,0
7611,27814,6894
8142,0,0
8614,0,0
9145,0,0
9617,0,0
10148,0,0
10620,0,0
11151,0,0
11682,0,0
12154,0,0
12685,0,0
13157,0,0
13688,0,0
14160,0,0
14691,0,0
15163,0,0
15694,0,0
16166,0,0
16697,0,0
17169,0,0
17700,0,0
18231,0,0
18703,0,0
19234,0,0
19706,0,0
20237,0,0
20709,0,0
21240,0,0
21712,0,0
22243,0,0
22715,0,0
23246,0,0
23718,0,0
24249,0,0
24721,0,0
25252,0,0
25783,0,0
26255,0,0
26786,0,0
27258,0,0
27789,0,0
28261,0,0
28792,0,0
29264,0,0
29795,0,0
30267,0,0
30798,0,0
31270,0,0
31801,0,0
32273,0,0
32804,0,0
33276,0,0
33807,0,0
34279,0,0
34810,0,0
35341,0,0
35813,0,0
36344,0,0
36816,0,0
37347,0,0
37819,0,0
38350,0,0
38822,0,0
39353,0,0
39825,0,0
40356,0,0
40828,0,0
41359,0,0
41890,0,0
42362,0,0
42893,0,0
43365,0,0
43896,0,0
44427,0,0
44899,0,0
45430,0,0
45902,0,0
46433,0,0
46905,0,0
47436,0,0
47908,0,0
48439,0,0
48911,0,0
49442,0,0
49914,0,0
50445,0,0
50917,0,0
51448,0,0
51920,0,0
52451,0,0
52982,0,0
53454,0,0
53985,0,0
54457,0,0
54988,0,0
55460,0,0
55991,0,0
56463,0,0
56994,0,0
57466,0,0
57997,0,0
58469,0,0
59000,0,0
59472,0,0
