time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1443,0,0
1950,0,0
2457,0,0
2964,0,0
3471,0,0
3978,0,0
4524,0,0
5031,0,0
5538,0,0
6045,0,0
6552,22005,5555
7059,88812,0
7566,9105035,162669
8073,3589661,0
8619,10281223,98720
9126,5306175,8581
9633,11728362,135333
10140,8900356,0
10647,5680356,94802
11154,0,0
11661,6320018,38159
12168,1737209,0
12675,0,494
13221,0,0
13728,204101,4885
14235,0,0
14742,202824,6145
15288,0,0
15795,0,0
16302,180999,4289
16809,0,0
17316,204,495
17862,0,0
18369,0,495
18876,195632,920
19383,0,0
19890,200932,10270
20397,0,0
20904,156541,3358
21411,0,0
21918,170505,3306
22425,0,0
22932,150345,5506
23439,0,0
23946,0,0
24492,184510,7335
24999,0,0
25506,186365,8484
26013,0,0
26559,0,0
27066,147352,6962
27573,0,0
28080,154881,6237
28587,0,0
29094,161759,5951
29640,0,0
30147,92423,3480
30654,0,0
31161,0,0
31668,100003,4162
32175,0,0
32682,224942,4054
33189,0,0
33696,0,0
34203,144199,4185
34710,0,0
35256,179254,4001
35763,0,863
36270,0,0
36777,188877,3966
37323,0,0
37830,134781,5728
38337,0,0
38883,166437,6485
39390,0,0
39897,0,0
