time_ms,memory_kbytes
0,0
308,0
1320,33452
1540,36732
1804,37880
2024,35952
2288,61948
2552,61948
2772,61948
3036,61948
3300,61948
3520,61948
3784,61948
4048,61948
4312,61948
4576,61948
4840,61948
5060,61948
5324,61948
5588,61948
5808,61948
6072,61948
6336,62160
6600,62160
6820,62160
7084,62044
7304,62544
7612,74264
7832,86280
8096,86292
8316,86292
8580,86292
8844,86292
9108,86292
9328,86412
9592,86408
9856,86412
10076,86416
10384,86420
10648,86416
10824,86420
11088,86420
11352,86424
11616,86412
11836,86488
12100,86484
12364,86488
12584,86488
12848,86488
13068,86504
13332,86504
13596,86504
13860,86504
14080,86504
14344,86504
14652,86508
14872,86508
15092,86512
15356,86512
15620,86512
15884,86512
16148,86520
16324,86520
16588,86520
16852,86520
17116,86524
17380,86524
17600,86524
17820,86524
18172,76408
18348,77424
18612,77436
18832,77436
19096,77436
19360,77436
19668,77436
19844,77440
20108,77440
20372,77440
20636,77440
20900,77440
21164,77440
21384,77440
21604,77440
21868,77440
22132,77440
22352,77512
22616,77512
22880,77512
23144,77512
23408,77512
23628,78116
23892,89652
24112,89656
24376,89668
24640,89668
24904,89668
25124,89668
25388,89668
25652,89668
25872,89620
26136,89620
26356,89620
26620,89620
26884,89620
27104,89620
27368,89620
27632,89620
27852,89620
28116,89620
28424,89620
28644,89620
28864,89620
29128,89704
29348,89704
29612,89704
29876,89704
30140,89704
30404,89704
30624,89700
30888,89704
31108,89704
31416,89704
31636,89704
31900,89704
32120,89704
32428,89704
32648,89704
32868,89704
33132,89704
33396,89704
33660,89704
33924,89704
34144,89724
34408,89808
34628,89808
34936,89808
35156,89808
35376,89808
35640,89816
35904,89816
36168,89816
36388,89816
36652,89816
36872,89816
37136,89816
37400,89816
37664,89816
37884,89816
38148,89816
38412,89816
38676,89816
38940,89816
39160,89816
39424,79988
39644,79988
39908,79988
40172,79988
40392,79988
40656,79988
40876,80008
41184,80008
41404,80008
41668,80008
41888,80008
42196,80008
42416,80008
42636,80008
42900,80008
43164,80008
43428,80008
43648,80008
43912,80008
44176,80008
44440,80008
44660,49824
44924,0
