time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1584,0,0
2112,0,0
2596,0,0
3080,1047,12798
3608,2080,0
4092,0,0
4620,0,0
5148,0,0
5632,0,0
6160,0,0
6644,0,0
7172,16689,1978
7656,0,2304
8184,0,0
8668,206,468
9152,370781,14775
9680,0,0
10208,0,0
10692,206,515
11220,546778,19346
11748,0,0
12276,29619,1751
12760,0,0
13288,18304,4207
13772,0,0
14300,207,470
14784,186189,2842
15268,0,0
15796,207,470
16280,259626,4295
16808,0,0
17292,252089,9323
17820,0,0
18304,2548,5256
18832,0,0
19316,231311,4849
19844,0,0
20328,134910,5471
20856,0,0
21340,0,0
21868,236933,9158
22396,0,0
22880,239132,9200
23408,0,0
23892,206,505
24420,182251,6175
24904,0,0
25432,209769,8170
25916,0,0
26400,9003,884
26928,0,0
27412,536,536
27940,25595,5106
28424,0,0
28952,205,501
29436,0,0
29964,188214,7280
30448,0,0
30932,188904,7246
31460,0,0
31944,0,0
32472,190523,7844
32956,0,0
33484,0,0
33968,23152,1334
34496,0,0
34980,206,505
35508,22731,323
35992,0,183
36520,0,0
37004,0,0
37532,207,506
38016,281977,9833
38544,6179,5778
39028,0,0
39512,0,501
40040,283300,4590
40568,0,0
41052,246584,9449
41580,0,0
42064,234151,9058
42592,0,0
43120,242488,8833
43604,0,0
44132,0,0
44616,351267,24845
